,1,3,5,7,9
1984-02-15 23:00:00,0.018762423197428386,0.02051433421947338,0.02161182686134621,0.0018068038092719184,0.03493657430013021
1984-02-16 23:00:00,0.022864405314127603,0.0227421216611509,0.13062304461443866,0.0020403130849202472,0.03194379735876013
1984-02-17 23:00:00,0.005895961125691732,0.0162054118403682,0.15108652750651042,0.0003041839158093488,0.00685440911187066
1984-02-18 23:00:00,0.001185714050575539,0.002479225617867929,0.0019905406457406505,0.00023570001125335693,0.0023774290084838867
1984-02-19 23:00:00,0.0013306035818877043,0.003701436784532335,0.002042108288517705,0.00019317611500068948,0.0036580290617766204
1984-02-20 23:00:00,0.03532219780815972,0.03898064224808304,0.040897846928349246,0.0022281855124014396,0.04515685752586082
1984-02-21 23:00:00,0.10579965096932871,0.08899941903573495,0.13517114709924768,0.012257922137225116,0.14206425419560184
1984-02-22 23:00:00,0.005454629615501121,0.002602484491136339,0.028683109989872686,0.00016415605942408243,0.004851236343383789
1984-02-23 23:00:00,0.0001313930970651132,0.000972040229373508,0.00019897946604975947,2.8929765577669497e-05,0.0024389404720730253
1984-02-24 23:00:00,0.0720047053584346,0.018141531767668546,0.05213864926938657,0.0038594736876311126,0.07064171119972512
1984-02-25 23:00:00,0.4700278953269676,0.09082504837601273,0.44820606372974536,0.006194129519992405,0.09135025589554398
1984-02-26 23:00:00,0.00020141824528023048,0.00023574135921619556,0.0022961288028293184,0.00010720466022138242,0.0014690666728549534
1984-02-27 23:00:00,0.0008680805453547725,0.01817416720920139,0.025152401394314235,0.001788036205150463,0.04722396002875434
1984-02-28 23:00:00,0.02987024943033854,0.10014486807364005,0.10405992296006944,0.006891937962284794,0.17232713487413195
1984-02-29 23:00:00,0.041643620243778934,0.1159905101634838,0.12582338686342592,0.009314048908374927,0.19788942690248842
1984-03-01 23:00:00,0.2797499593098958,0.48967230902777775,0.49364330150462965,0.017407581188060618,0.4992612937644676
1984-03-02 23:00:00,0.09130642361111112,0.15255218505859375,0.18692676685474538,0.008861495123969184,0.20067708333333334
1984-03-03 23:00:00,0.0021943228333084672,0.006095124703866464,0.03241166008843316,0.0003315220055756745,0.003931994967990451
1984-03-04 23:00:00,0.009085665808783637,0.03353131612141927,0.0798420884874132,0.0004278816558696606,0.02524762188946759
1984-03-05 23:00:00,0.05079464382595486,0.11551067211009838,0.09453761913158275,0.00185473018222385,0.09799610279224537
1984-03-06 23:00:00,0.20383404767071758,0.27833740234375,0.2915500443070023,0.0054467105865478515,0.23027086046006945
1984-03-07 23:00:00,0.3452420383029514,0.3973546459056713,0.47511402271412034,0.004732989205254449,0.2452732566550926
1984-03-08 23:00:00,0.6473486328125,0.6679702419704862,0.8565804940682871,0.008810161308006005,0.40344057436342595
1984-03-09 23:00:00,0.6666259765625,0.6933200864438658,1.0932409215856482,0.008868714791757088,0.33448974609375
1984-03-10 23:00:00,0.4567513020833333,0.6411829969618056,0.861189597800926,0.01246938634801794,0.3924336751302083
1984-03-11 23:00:00,0.39787538881655093,0.5578533709490741,0.6278551793981482,0.016772212275752315,0.5825883879484953
1984-03-12 23:00:00,0.31531722457320605,0.4814516872829861,0.6061452003761574,0.01631577103226273,0.4514737503616898
1984-03-13 23:00:00,2.7976743344907407,3.6925770399305557,4.844533420138889,0.051156418411820025,1.9191304976851853
1984-03-14 23:00:00,0.7427385796440972,1.04890869140625,1.339475730613426,0.043730542218243636,0.9889673755787037
1984-03-15 23:00:00,0.31218648274739585,0.569190040870949,0.6838450792100694,0.026763935795536747,0.6312725151909723
1984-03-16 23:00:00,0.16831895616319445,0.24330430772569445,0.29533827039930555,0.010934178387677228,0.2855591498480903
1984-03-17 23:00:00,0.0,0.0,0.0,0.0,0.0
1984-03-18 23:00:00,0.1967865668402778,0.2779623752170139,0.2879411259403935,0.012179127445927373,0.2731771963614005
1984-03-19 23:00:00,0.6531752748842593,0.7607822446469907,0.9745026765046296,0.006189903683132596,0.32455143681278936
1984-03-20 23:00:00,3.1018001302083333,4.26772605613426,5.825577980324074,0.011525336371527778,1.411156864872685
1984-03-21 23:00:00,0.6573435691550926,0.4020675998263889,0.8515532769097223,0.013951016178837528,0.34586615668402776
1984-03-22 23:00:00,0.09494151927806713,0.1890640484845197,0.21580186631944445,0.00751879232901114,0.14802764892578124
1984-03-23 23:00:00,0.3528675220630787,0.583674904152199,0.633987132884838,0.004545092406096282,0.26149897822627316
1984-03-24 23:00:00,0.1333361138237847,0.19273989076967593,0.2488599537037037,0.003308421947337963,0.14915306939019096
1984-03-25 23:00:00,0.06526534469039352,0.08715412281177662,0.12906454580801505,0.014093061376501013,0.23022393120659723
1984-03-26 23:00:00,0.03069827609592014,0.041048858077437786,0.09711700439453125,0.00995290614940502,0.14509986029730904
1984-03-27 23:00:00,0.0182565830371998,0.08048921373155382,0.12579933449074074,0.004142848827220776,0.11845942744502315
1984-03-28 23:00:00,0.06057809900354456,0.12998951099537037,0.13731054235387732,0.008656318805835865,0.19815058955439815
1984-03-29 23:00:00,0.07838315610532408,0.13143363670066552,0.32604532877604164,0.03098665025499132,0.5138203034577546
1984-03-30 23:00:00,0.05448876840096933,0.14353590223524307,0.18567562527126735,0.009601123951099537,0.24223323115596065
1984-03-31 23:00:00,0.2783218948929398,0.4949664532696759,0.46688087745949075,0.025099733140733507,0.6914404296875
1984-04-01 23:00:00,0.11890195493344907,0.2405269142433449,0.29944733796296297,0.013502125210232205,0.38554235387731484
1984-04-02 23:00:00,0.16924992314091436,0.28615467212818285,0.29397271050347223,0.005681181307192202,0.31810619212962965
1984-04-03 23:00:00,0.35859503851996527,0.4187346733940972,0.49377274124710646,0.005712229410807292,0.39543357566550924
1984-04-04 23:00:00,0.47757807978877315,0.6721114547164352,0.7581856282552083,0.0037646940019395616,0.4928643120659722
1984-04-05 23:00:00,0.7957697663483796,1.3138758680555556,1.4152988462094906,0.007644834871645327,0.5782155128761574
1984-04-06 23:00:00,0.1706806324146412,0.14716723406756366,0.21070032190393517,0.009589839511447483,0.22237171314380788
1984-04-07 23:00:00,0.6964876302083334,0.973529369212963,1.2104339373553241,0.004339753963329174,0.5407484718605324
1984-04-08 23:00:00,1.5941256148726852,2.4657143373842594,3.1307646122685187,0.0523452306676794,1.5862514467592592
1984-04-09 23:00:00,0.05586697613751447,0.07324249267578126,0.1575824765805845,0.009368972778320312,0.1777970829716435
1984-04-10 23:00:00,0.09445350364402488,0.07306386876989295,0.17838061297381366,0.010684260615596065,0.1726047318070023
1984-04-11 23:00:00,0.03254758481626158,0.06532672458224827,0.07453124434859665,6.729059197284557e-05,0.0442478519015842
1984-04-12 23:00:00,0.3398187707971643,0.5066248462818287,0.6243642397280093,0.014435094197591146,0.508808910228588
1984-04-13 23:00:00,0.3618256519458912,0.6245152452256945,0.6404786964699074,0.0005078181072517677,0.25450801142939816
1984-04-14 23:00:00,1.8848620153356481,3.1989362702546296,3.669482421875,0.0024516080926965784,0.7662794777199075
1984-04-15 23:00:00,2.756647677951389,4.074007523148148,5.966607711226852,0.0023988529487892433,0.6330693449797453
1984-04-16 23:00:00,1.9087760416666666,2.388635163483796,4.128901909722222,0.0016043016645643446,0.28912995515046297
1984-04-17 23:00:00,1.7868800636574074,2.229416775173611,3.6839919704861113,0.007102026056360316,0.3682014069733796
